tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,year,wl,ll,rnd,_yr,Tournament,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL,pin_prob_w,pin_prob_l,b365_prob_w,max_prob_w,avg_prob_w,odds_consensus_w,pin_log_odds,b365_log_odds
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,121.0,S741,,,Marat Safin,R,193.0,RUS,23.978,86.0,430.0,R485,1.0,,Andy Roddick,R,188.0,USA,21.388,1.0,4535.0,2-6 6-3 7-5 6-7(0) 6-4,5,QF,203.0,19.0,6.0,152.0,82.0,61.0,39.0,25.0,4.0,7.0,18.0,2.0,150.0,95.0,71.0,31.0,26.0,9.0,14.0,2004,safin,roddick,QF,2004,Australian Open,3.5,1.286,4.13,1.279,,,,,,,0.23645775559253096,0.7635422444074691,0.26870037609694947,,,,1.1721988843762359,1.0012263426799402
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,33.0,S681,,,Cyril Saulnier,R,183.0,FRA,28.427,76.0,458.0,C524,5.0,,Guillermo Coria,R,175.0,ARG,22.015,5.0,3330.0,7-6(7) 6-2 6-4,5,R128,138.0,10.0,5.0,108.0,55.0,42.0,32.0,15.0,9.0,10.0,6.0,1.0,105.0,71.0,45.0,17.0,15.0,7.0,11.0,2004,saulnier,coria,R1,2004,Australian Open,,,4.4,1.25,,,,,,,0.22123893805309733,0.7787610619469026,,,,,1.2584609896100059,
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,28.0,G374,,,Gaston Gaudio,R,175.0,ARG,25.112,34.0,1030.0,R419,20.0,,Tommy Robredo,R,180.0,ESP,21.719,20.0,1295.0,6-3 6-2 7-6(6),5,R128,148.0,3.0,10.0,109.0,69.0,49.0,21.0,15.0,8.0,10.0,6.0,7.0,106.0,54.0,33.0,27.0,14.0,7.0,12.0,2004,gaudio,robredo,R1,2004,Australian Open,2.75,1.4,3.05,1.435,,,,,,,0.3199554069119287,0.6800445930880713,0.3373493975903614,,,,0.7539767414077357,0.675128675057267
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,27.0,H377,,,Dominik Hrbaty,R,180.0,SVK,26.04,44.0,793.0,S876,,,Flavio Saretta,R,183.0,BRA,23.559,48.0,769.0,6-3 6-3 6-3,5,R128,105.0,4.0,2.0,80.0,57.0,38.0,16.0,14.0,3.0,5.0,7.0,5.0,89.0,43.0,28.0,17.0,13.0,6.0,12.0,2004,hrbaty,saretta,R1,2004,Australian Open,1.25,3.75,1.323,3.65,,,,,,,0.7339634023728133,0.26603659762718684,0.75,,,,-1.0148252824615815,-1.0986122886681098
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,26.0,G352,,,Jan-Michael Gambill,R,191.0,USA,26.628,62.0,545.0,C400,,,Gregory Carraz,R,191.0,FRA,28.78,60.0,569.0,6-2 6-3 RET,5,R128,63.0,18.0,0.0,57.0,38.0,30.0,11.0,9.0,2.0,2.0,2.0,8.0,50.0,24.0,16.0,12.0,8.0,4.0,7.0,2004,gambill,carraz,R1,2004,Australian Open,,,2.04,1.833,,,,,,,0.4732765298218435,0.5267234701781565,,,,,0.10699583899855718,
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,25.0,G379,9.0,,Sebastien Grosjean,R,175.0,FRA,25.643,10.0,1630.0,Y061,,,Mikhail Youzhny,R,183.0,RUS,21.569,47.0,770.0,6-1 6-4 7-5,5,R128,123.0,3.0,3.0,84.0,38.0,32.0,28.0,15.0,4.0,6.0,3.0,5.0,97.0,52.0,31.0,22.0,14.0,6.0,12.0,2004,grosjean,youzhny,R1,2004,Australian Open,1.333,3.25,1.313,3.75,,,,,,,0.7406675883863323,0.25933241161366777,0.7091424830896792,,,,-1.0494412446616603,-0.8912229551450745
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,24.0,S675,13.0,,Paradorn Srichaphan,R,185.0,THA,24.6,15.0,1540.0,A389,,,Jose Acasuso,R,191.0,ARG,21.248,101.0,384.0,7-5 6-4 6-0,5,R128,94.0,11.0,5.0,80.0,43.0,37.0,23.0,14.0,2.0,2.0,7.0,5.0,91.0,52.0,29.0,21.0,14.0,4.0,9.0,2004,srichaphan,acasuso,R1,2004,Australian Open,1.071,7.5,1.08,9.75,,,,,,,0.9002770083102493,0.0997229916897507,0.8750437521876094,,,,-2.2003062438736274,-1.9463102290766532
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,23.0,G319,,Q,Jerome Golmard,L,188.0,FRA,30.36,310.0,105.0,P305,,,Albert Portas,R,188.0,ESP,30.177,83.0,436.0,7-6(3) 6-4 6-1,5,R128,105.0,8.0,6.0,88.0,50.0,41.0,20.0,14.0,1.0,3.0,6.0,8.0,95.0,52.0,36.0,17.0,15.0,5.0,11.0,2004,golmard,portas,R1,2004,Australian Open,1.286,3.5,1.253,4.35,,,,,,,0.7763698018918437,0.22363019810815635,0.7312996239030507,,,,-1.2446351691866615,-1.0012263426799404
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,22.0,L360,,,Ivan Ljubicic,R,193.0,CRO,24.838,36.0,1025.0,T315,,,Dmitry Tursunov,R,185.0,RUS,21.103,98.0,392.0,7-6(2) 6-4 5-7 6-2,5,R128,178.0,5.0,2.0,132.0,78.0,52.0,38.0,21.0,3.0,5.0,7.0,7.0,151.0,82.0,54.0,39.0,21.0,11.0,15.0,2004,ljubicic,tursunov,R1,2004,Australian Open,1.286,3.5,1.323,3.65,,,,,,,0.7339634023728133,0.26603659762718684,0.7312996239030507,,,,-1.0148252824615815,-1.0012263426799404
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,20.0,E113,,,Thomas Enqvist,R,191.0,SWE,29.854,96.0,398.0,S544,29.0,,Vincent Spadea,R,183.0,USA,29.503,30.0,1100.0,4-6 6-4 6-4 7-6(6),5,R128,163.0,10.0,9.0,138.0,80.0,62.0,28.0,21.0,3.0,6.0,10.0,1.0,143.0,88.0,58.0,33.0,21.0,6.0,10.0,2004,enqvist,spadea,R1,2004,Australian Open,2.5,1.5,2.72,1.513,,,,,,,0.35742971887550196,0.642570281124498,0.375,,,,0.5865374455016872,0.5108256237659907
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,19.0,B804,,,Karol Beck,R,180.0,SVK,21.796,63.0,545.0,K310,,,Stefan Koubek,L,175.0,AUT,27.044,92.0,410.0,6-4 6-0 2-6 6-4,5,R128,121.0,7.0,6.0,102.0,53.0,43.0,17.0,17.0,4.0,9.0,3.0,2.0,107.0,76.0,42.0,11.0,17.0,5.0,13.0,2004,beck,koubek,R1,2004,Australian Open,2.0,1.727,1.877,1.98,,,,,,,0.5133523463831993,0.4866476536168006,0.4633753689294338,,,,-0.053422087102072045,0.14676138139540376
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,18.0,BA47,,Q,Tomas Berdych,R,196.0,CZE,18.338,116.0,359.0,M873,,,Nicolas Mahut,R,191.0,FRA,21.993,95.0,399.0,6-4 6-2 5-7 6-3,5,R128,166.0,18.0,9.0,133.0,74.0,56.0,28.0,20.0,8.0,12.0,10.0,14.0,137.0,62.0,40.0,34.0,19.0,14.0,21.0,2004,berdych,mahut,R1,2004,Australian Open,2.0,1.72,1.893,1.962,,,,,,,0.5089494163424125,0.4910505836575875,0.4623655913978494,,,,-0.03580148891598548,0.1508228897345837
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,17.0,A092,4.0,,Andre Agassi,R,180.0,USA,33.725,4.0,3425.0,L257,,WC,Todd Larkham,R,178.0,AUS,29.268,168.0,220.0,6-1 6-3 6-4,5,R128,99.0,8.0,3.0,77.0,43.0,34.0,18.0,13.0,3.0,4.0,2.0,3.0,88.0,63.0,35.0,11.0,13.0,6.0,12.0,2004,agassi,larkham,R1,2004,Australian Open,1.02,11.0,1.029,23.5,,,,,,,0.9580496555098048,0.04195034449019528,0.9151414309484193,,,,-3.128412964298201,-2.378092645502191
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,29.0,G569,32.0,,Robby Ginepri,R,183.0,USA,21.284,33.0,1050.0,H390,,,Luis Horna,R,180.0,PER,23.346,61.0,548.0,7-5 6-3 6-3,5,R128,121.0,16.0,5.0,87.0,50.0,41.0,21.0,15.0,4.0,5.0,12.0,4.0,120.0,77.0,49.0,20.0,15.0,15.0,20.0,2004,ginepri,horna,R1,2004,Australian Open,1.2,4.333,1.213,4.95,,,,,,,0.8031802693493427,0.19681973065065714,0.7831194650280138,,,,-1.406290946618686,-1.283938585963818
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,15.0,L290,,,Nicolas Lapentti,R,188.0,ECU,27.433,55.0,638.0,H472,,,Oscar Hernandez,R,180.0,ESP,25.777,89.0,415.0,6-1 6-3 6-1,5,R128,106.0,3.0,1.0,58.0,42.0,34.0,11.0,11.0,1.0,1.0,1.0,5.0,101.0,63.0,35.0,12.0,12.0,6.0,13.0,2004,lapentti,hernandez,R1,2004,Australian Open,1.222,4.0,1.25,4.35,,,,,,,0.7767857142857143,0.22321428571428575,0.7659900421294522,,,,-1.247032293786383,-1.185805500370487
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,13.0,D402,,,Nikolay Davydenko,R,178.0,RUS,22.631,52.0,670.0,C487,30.0,,Arnaud Clement,R,173.0,FRA,26.089,31.0,1080.0,6-7(6) 4-6 6-4 6-1 6-2,5,R128,217.0,10.0,3.0,170.0,120.0,84.0,23.0,24.0,16.0,19.0,8.0,5.0,149.0,77.0,54.0,36.0,23.0,13.0,20.0,2004,davydenko,clement,R1,2004,Australian Open,3.75,1.25,4.15,1.274,,,,,,,0.234882005899705,0.7651179941002951,0.25,,,,1.1809467770926354,1.0986122886681098
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,12.0,K336,,,Ivo Karlovic,R,211.0,CRO,24.89,72.0,490.0,F339,21.0,,Mardy Fish,R,188.0,USA,22.111,21.0,1295.0,7-6(0) 7-6(5) 7-6(4),5,R128,145.0,21.0,6.0,122.0,80.0,66.0,22.0,18.0,4.0,4.0,12.0,5.0,108.0,68.0,58.0,25.0,18.0,2.0,2.0,2004,karlovic,fish,R1,2004,Australian Open,3.25,1.333,3.55,1.339,,,,,,,0.27388013908774805,0.726119860912252,0.2908575169103207,,,,0.9750245367782889,0.8912229551450745
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,11.0,M442,,,Todd Martin,R,198.0,USA,33.533,66.0,529.0,D272,,,Antony Dupuis,R,185.0,FRA,30.899,85.0,434.0,4-6 4-6 7-6(5) 7-6(4) 6-3,5,R128,200.0,26.0,12.0,161.0,102.0,78.0,34.0,27.0,3.0,7.0,26.0,8.0,162.0,97.0,78.0,32.0,26.0,3.0,6.0,2004,martin,dupuis,R1,2004,Australian Open,,,1.408,3.1,,,,,,,0.6876663708961845,0.3123336291038154,,,,,-0.78923185375525,
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,10.0,S741,,,Marat Safin,R,193.0,RUS,23.978,86.0,430.0,V303,,,Brian Vahaly,R,183.0,USA,24.504,84.0,435.0,6-2 3-6 6-3 6-4,5,R128,146.0,19.0,2.0,117.0,68.0,50.0,29.0,18.0,6.0,8.0,1.0,9.0,119.0,70.0,47.0,24.0,18.0,6.0,11.0,2004,safin,vahaly,R1,2004,Australian Open,1.143,5.0,1.129,7.0,,,,,,,0.8611145282322549,0.1388854717677451,0.8139345596614033,,,,-1.8245778638877883,-1.4757815276214268
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,9.0,N289,,,Jarkko Nieminen,L,185.0,FIN,22.491,37.0,1015.0,M655,12.0,,Nicolas Massu,R,183.0,CHI,24.277,13.0,1559.0,6-1 6-7(5) 6-2 6-3,5,R128,172.0,4.0,5.0,127.0,79.0,56.0,27.0,19.0,15.0,18.0,5.0,10.0,116.0,69.0,43.0,18.0,17.0,6.0,14.0,2004,nieminen,massu,R1,2004,Australian Open,1.833,1.833,1.847,2.02,,,,,,,0.5223687613136798,0.4776312386863201,0.5,,,,-0.08953481019601045,0.0
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,7.0,F401,,,David Ferrer,R,175.0,ESP,21.799,74.0,480.0,MA30,,Q,Gilles Muller,L,193.0,LUX,20.698,175.0,208.0,7-6(4) 6-1 6-3,5,R128,103.0,4.0,5.0,94.0,52.0,41.0,21.0,14.0,5.0,7.0,4.0,8.0,83.0,42.0,29.0,16.0,14.0,2.0,8.0,2004,ferrer,muller,R1,2004,Australian Open,2.2,1.615,2.28,1.694,,,,,,,0.4262707599396075,0.5737292400603926,0.4233289646133682,,,,0.29708284673648666,0.30912240368965044
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,6.0,M762,,,Jurgen Melzer,L,183.0,AUT,22.661,78.0,453.0,B545,,,Tomas Behrend,R,193.0,GER,29.103,103.0,379.0,6-1 6-2 6-2,5,R128,80.0,4.0,0.0,64.0,39.0,31.0,19.0,12.0,1.0,1.0,2.0,5.0,84.0,55.0,32.0,9.0,11.0,7.0,13.0,2004,melzer,behrend,R1,2004,Australian Open,1.533,2.375,1.575,2.58,,,,,,,0.6209386281588447,0.3790613718411552,0.607727737973388,,,,-0.4935341266559297,-0.4377708375969275
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,4.0,D362,27.0,,Taylor Dent,R,188.0,USA,22.738,28.0,1115.0,V306,,Q,Fernando Verdasco,L,188.0,ESP,20.178,111.0,366.0,6-2 6-1 2-1 RET,5,R128,78.0,3.0,7.0,51.0,23.0,20.0,18.0,9.0,1.0,1.0,0.0,3.0,62.0,34.0,14.0,15.0,9.0,3.0,8.0,2004,dent,verdasco,R1,2004,Australian Open,1.167,4.5,1.215,4.95,,,,,,,0.802919708029197,0.19708029197080293,0.7940709370037058,,,,-1.4046434997880872,-1.349641043471855
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,3.0,C514,,,Juan Ignacio Chela,R,191.0,ARG,24.389,40.0,915.0,L439,,,Irakli Labadze,L,188.0,GEO,22.612,70.0,503.0,6-4 6-3 3-6 6-3,5,R128,143.0,2.0,2.0,117.0,83.0,55.0,19.0,19.0,6.0,9.0,2.0,10.0,109.0,76.0,52.0,13.0,18.0,1.0,6.0,2004,chela,labadze,R1,2004,Australian Open,1.333,3.25,1.308,3.75,,,,,,,0.741399762752076,0.2586002372479241,0.7091424830896792,,,,-1.0532565869473125,-0.8912229551450745
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,2.0,U032,,,Bohdan Ulihrach,R,188.0,CZE,28.903,205.0,177.0,B484,,,Lars Burgsmuller,R,183.0,GER,28.12,75.0,470.0,6-4 3-6 6-2 6-1,5,R128,139.0,3.0,5.0,103.0,68.0,51.0,17.0,17.0,6.0,9.0,10.0,10.0,136.0,81.0,51.0,23.0,17.0,14.0,21.0,2004,ulihrach,burgsmuller,R1,2004,Australian Open,1.571,2.25,1.709,2.25,,,,,,,0.5683253346804747,0.4316746653195251,0.5888510861031143,,,,-0.27502181208287496,-0.3592178569428447
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,1.0,R485,1.0,,Andy Roddick,R,188.0,USA,21.388,1.0,4535.0,G415,,,Fernando Gonzalez,R,183.0,CHI,23.474,35.0,1025.0,6-2 7-5 7-6(4),5,R128,124.0,20.0,4.0,98.0,56.0,47.0,24.0,16.0,4.0,5.0,10.0,5.0,121.0,78.0,53.0,19.0,16.0,12.0,16.0,2004,roddick,gonzalez,R1,2004,Australian Open,1.167,4.5,1.211,5.0,,,,,,,0.8050233456770246,0.19497665432297537,0.7940709370037058,,,,-1.417991447863145,-1.349641043471855
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,14.0,P488,,Q,Olivier Patience,R,180.0,FRA,23.819,171.0,215.0,A511,,,Igor Andreev,R,185.0,RUS,20.517,79.0,453.0,4-6 4-6 7-6(4) 6-1 6-2,5,R128,181.0,7.0,4.0,137.0,80.0,55.0,31.0,23.0,1.0,5.0,6.0,9.0,146.0,74.0,53.0,36.0,24.0,9.0,16.0,2004,patience,andreev,R1,2004,Australian Open,2.75,1.4,3.3,1.37,,,,,,,0.2933618843683084,0.7066381156316917,0.3373493975903614,,,,0.8791117286324008,0.675128675057267
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,30.0,G621,,WC,Chris Guccione,L,201.0,AUS,18.472,395.0,73.0,J233,,WC,Alun Jones,R,180.0,AUS,23.732,276.0,124.0,6-3 7-6(3) 6-2,5,R128,107.0,11.0,4.0,105.0,56.0,45.0,27.0,15.0,4.0,5.0,5.0,4.0,95.0,56.0,39.0,18.0,14.0,10.0,14.0,2004,guccione,jones,R1,2004,Australian Open,1.44,2.62,1.444,2.95,,,,,,,0.671370050068275,0.32862994993172506,0.645320197044335,,,,-0.7143881298810941,-0.5985312041850964
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,8.0,S572,16.0,,Sjeng Schalken,R,193.0,NED,27.362,17.0,1445.0,C328,,Q,Kenneth Carlsen,L,191.0,DEN,30.757,110.0,369.0,7-5 6-3 6-1,5,R128,128.0,3.0,1.0,88.0,73.0,55.0,8.0,14.0,3.0,3.0,6.0,5.0,82.0,48.0,34.0,14.0,14.0,3.0,8.0,2004,schalken,carlsen,R1,2004,Australian Open,1.25,3.75,1.333,3.55,,,,,,,0.727012082736023,0.2729879172639771,0.75,,,,-0.9795155622907528,-1.0986122886681098
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,32.0,SA49,,,Robin Soderling,R,193.0,SWE,19.431,57.0,620.0,S636,6.0,,Rainer Schuettler,R,180.0,GER,27.734,6.0,3205.0,4-6 4-6 7-5 6-3 6-4,5,R128,192.0,10.0,4.0,152.0,98.0,70.0,30.0,26.0,4.0,8.0,12.0,4.0,161.0,102.0,72.0,31.0,25.0,10.0,15.0,2004,soderling,schuettler,R1,2004,Australian Open,3.25,1.333,3.5,1.345,,,,,,,0.2776057791537667,0.7223942208462333,0.2908575169103207,,,,0.9563689554415655,0.8912229551450745
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,31.0,E140,,WC,Nicolas Escude,R,185.0,FRA,27.795,59.0,599.0,L311,,,Hyung-Taik Lee,R,180.0,KOR,28.044,69.0,515.0,6-3 7-6(5) 6-2,5,R128,145.0,15.0,2.0,98.0,56.0,42.0,21.0,15.0,5.0,8.0,2.0,3.0,96.0,51.0,32.0,16.0,14.0,7.0,13.0,2004,escude,lee,R1,2004,Australian Open,1.167,4.5,1.235,4.6,,,,,,,0.7883461868037703,0.21165381319622967,0.7940709370037058,,,,-1.3149853334151085,-1.349641043471855
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,62.0,R583,,WC,Todd Reid,R,180.0,AUS,19.628,148.0,253.0,K308,,WC,Vadim Kutsenko,R,180.0,RUS,26.845,237.0,152.0,6-3 6-2 6-3,5,R128,80.0,6.0,0.0,64.0,47.0,41.0,10.0,13.0,0.0,1.0,2.0,5.0,79.0,48.0,28.0,13.0,13.0,5.0,11.0,2004,reid,kutsenko,R1,2004,Australian Open,1.25,3.75,1.278,4.15,,,,,,,0.7645541635961681,0.235445836403832,0.75,,,,-1.177811978287264,-1.0986122886681098
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,61.0,S545,,,Sargis Sargsian,R,180.0,ARM,30.628,38.0,978.0,B446,25.0,,Jonas Bjorkman,R,183.0,SWE,31.825,26.0,1123.0,6-2 6-3 6-1,5,R128,102.0,2.0,0.0,77.0,55.0,36.0,14.0,12.0,4.0,6.0,1.0,1.0,77.0,43.0,22.0,12.0,12.0,7.0,15.0,2004,sargsian,bjorkman,R1,2004,Australian Open,2.25,1.571,2.36,1.658,,,,,,,0.412643106022897,0.5873568939771031,0.41114891389688557,,,,0.35304956232441553,0.35921785694284475
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,60.0,A356,,,Thierry Ascione,R,188.0,FRA,23.003,87.0,422.0,M535,23.0,,Felix Mantilla,R,180.0,ESP,29.322,23.0,1230.0,7-5 6-1 7-6(3),5,R128,111.0,9.0,6.0,95.0,63.0,52.0,20.0,16.0,5.0,6.0,7.0,8.0,115.0,70.0,48.0,21.0,15.0,11.0,15.0,2004,ascione,mantilla,R1,2004,Australian Open,2.25,1.571,2.55,1.585,,,,,,,0.3833131801692866,0.6166868198307134,0.41114891389688557,,,,0.4755089518410908,0.35921785694284475
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,58.0,K237,,,Karol Kucera,R,185.0,SVK,29.878,43.0,825.0,M680,,,Xavier Malisse,R,185.0,BEL,23.502,54.0,640.0,6-2 6-3 6-4,5,R128,117.0,7.0,6.0,89.0,51.0,40.0,20.0,14.0,1.0,2.0,1.0,5.0,81.0,39.0,28.0,18.0,13.0,2.0,7.0,2004,kucera,malisse,R1,2004,Australian Open,2.2,1.615,2.2,1.735,,,,,,,0.44091486658195683,0.5590851334180432,0.4233289646133682,,,,0.2374499469654477,0.30912240368965044
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,57.0,H432,15.0,,Lleyton Hewitt,R,178.0,AUS,22.899,11.0,1625.0,M614,,Q,Cecil Mamiit,R,173.0,PHI,27.562,195.0,187.0,6-2 6-4 0-1 RET,5,R128,84.0,4.0,3.0,50.0,28.0,23.0,14.0,9.0,1.0,1.0,3.0,3.0,64.0,32.0,18.0,20.0,10.0,4.0,7.0,2004,hewitt,mamiit,R1,2004,Australian Open,1.03,10.0,1.032,22.0,,,,,,,0.9551927752691908,0.044807224730809316,0.9066183136899365,,,,-3.0595437862989447,-2.2730262907525014
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,56.0,H336,11.0,,Tim Henman,R,185.0,GBR,29.369,12.0,1575.0,L386,,,Jean-Rene Lisnard,R,173.0,MON,24.318,112.0,362.0,6-2 6-4 6-2,5,R128,95.0,2.0,3.0,71.0,41.0,33.0,23.0,13.0,3.0,3.0,3.0,6.0,76.0,34.0,23.0,20.0,13.0,5.0,10.0,2004,henman,lisnard,R1,2004,Australian Open,1.05,8.5,1.083,10.0,,,,,,,0.9022827754218171,0.0977172245781828,0.8900523560209423,,,,-2.222850124975192,-2.0912759993268386
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,55.0,S694,,,Radek Stepanek,R,185.0,CZE,25.144,45.0,790.0,S480,,,Davide Sanguinetti,R,188.0,ITA,31.4,64.0,542.0,6-7(3) 3-6 6-2 6-3 6-3,5,R128,190.0,17.0,3.0,143.0,91.0,71.0,25.0,23.0,7.0,10.0,6.0,4.0,163.0,97.0,63.0,38.0,24.0,9.0,16.0,2004,stepanek,sanguinetti,R1,2004,Australian Open,1.727,2.0,1.69,2.27,,,,,,,0.5732323232323232,0.42676767676767674,0.5366246310705661,,,,-0.2950513025583292,-0.1467613813954037
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,53.0,C478,22.0,,Agustin Calleri,R,183.0,ARG,27.346,22.0,1255.0,R336,,,Christophe Rochus,R,170.0,BEL,25.095,93.0,409.0,6-1 3-6 6-3 7-5,5,R128,146.0,17.0,7.0,116.0,62.0,51.0,30.0,19.0,7.0,9.0,5.0,4.0,113.0,74.0,50.0,15.0,18.0,6.0,11.0,2004,calleri,rochus,R1,2004,Australian Open,1.25,3.75,1.233,4.65,,,,,,,0.790413054563998,0.20958694543600204,0.75,,,,-1.3274169954170578,-1.0986122886681098
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,52.0,F196,31.0,,Wayne Ferreira,R,185.0,RSA,32.345,25.0,1125.0,H528,,,Victor Hanescu,R,198.0,ROU,22.497,68.0,515.0,6-4 3-6 7-6(3) 6-1,5,R128,145.0,5.0,0.0,114.0,72.0,46.0,30.0,18.0,1.0,3.0,5.0,5.0,143.0,104.0,63.0,20.0,20.0,15.0,20.0,2004,ferreira,hanescu,R1,2004,Australian Open,1.286,3.5,1.308,3.8,,,,,,,0.7439310884886453,0.25606891151135475,0.7312996239030507,,,,-1.066501813697333,-1.0012263426799404
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,51.0,S677,,,David Sanchez,R,183.0,ESP,25.749,50.0,736.0,M759,,,Wesley Moodie,R,196.0,RSA,24.928,80.0,449.0,6-7(1) 7-6(5) 4-6 6-4 6-3,5,R128,224.0,3.0,3.0,176.0,123.0,84.0,30.0,27.0,9.0,14.0,15.0,6.0,170.0,118.0,84.0,25.0,26.0,12.0,18.0,2004,sanchez,moodie,R1,2004,Australian Open,2.25,1.571,2.59,1.571,,,,,,,0.3775534727229031,0.6224465272770969,0.41114891389688557,,,,0.49994551643796226,0.35921785694284475
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,50.0,MB02,,Q,Florian Mayer,R,191.0,GER,20.29,219.0,165.0,G628,,,Richard Gasquet,R,183.0,FRA,17.588,97.0,394.0,7-5 6-4 6-3,5,R128,90.0,6.0,0.0,84.0,46.0,36.0,28.0,15.0,2.0,2.0,9.0,3.0,90.0,53.0,38.0,20.0,16.0,3.0,7.0,2004,mayer,gasquet,R1,2004,Australian Open,,,2.37,1.654,,,,,,,0.41103379721669975,0.5889662027833003,,,,,0.35969335854554035,
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,49.0,N301,8.0,,David Nalbandian,R,180.0,ARG,22.048,8.0,2060.0,M708,,Q,Ricardo Mello,L,175.0,BRA,23.077,128.0,307.0,6-2 6-1 6-4,5,R128,81.0,8.0,1.0,74.0,47.0,38.0,17.0,13.0,3.0,3.0,4.0,3.0,64.0,44.0,28.0,7.0,12.0,2.0,7.0,2004,nalbandian,mello,R1,2004,Australian Open,1.04,9.0,1.041,18.5,,,,,,,0.9467273936850725,0.05327260631492759,0.896414342629482,,,,-2.8775889424514474,-2.158003864182938
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,59.0,N409,,,Rafael Nadal,L,185.0,ESP,17.629,41.0,877.0,T243,,Q,Michal Tabara,R,175.0,CZE,24.441,215.0,167.0,6-1 6-2 6-2,5,R128,77.0,5.0,3.0,71.0,41.0,32.0,19.0,12.0,2.0,2.0,4.0,5.0,61.0,29.0,18.0,12.0,11.0,4.0,10.0,2004,nadal,tabara,R1,2004,Australian Open,1.2,4.333,1.16,5.75,,,,,,,0.8321273516642547,0.16787264833574528,0.7831194650280138,,,,-1.600779849690986,-1.283938585963818
2004-580,Australian Open,Hard,128.0,G,O,2004-01-19,47.0,V254,,,Filippo Volandri,R,183.0,ITA,22.371,46.0,772.0,K316,,,Nicolas Kiefer,R,183.0,GER,26.541,58.0,616.0,6-3 4-6 6-3 6-4,5,R128,168.0,4.0,3.0,131.0,75.0,47.0,36.0,19.0,8.0,11.0,10.0,11.0,132.0,73.0,52.0,28.0,19.0,10.0,16.0,2004,volandri,kiefer,R1,2004,Australian Open,2.5,1.5,2.38,1.649,,,,,,,0.409282700421941,0.5907172995780591,0.375,,,,0.3669314441059215,0.5108256237659907
